qid,question_text,target,length
00f1d35a49120f1a74ba,How many ladies like doggystyle sex?,1,6
00f3deadcf707d509280,"Did England and France gift Mongolian Gypsies (Turks of Turkey) Greek, Kurdish, and Armenian land to stop them from spreading into Europe? There are currently 8 million Mongolian Gypsies in Europe?",1,31
00f431d2eb479b7a0cff,Why don't we deport Obummer?,1,5
00f456b94692c01030af,"Why do Indians honk incessantly and indiscriminately in traffic. So uncivilized, of a human race. Why can't they just be like foreigners?",1,22
00f52e71a88f998003e0,"(WARNING: Anonymous troll!) Do progressives not understand that a gunman facing a resource officer shooting at him, who chooses to take his own life, is equivalent to the resource officer killing the gunman? Do they think the killer wouldn't have …",1,41
00f5c81e7e41b8198537,Is it fair to say that Democrats talk about environmentalism to obscure their hatred of industrial workers and miners?,1,19
00f706c7e66018717146,What is the moral justification for Britain to occupy the Falklands and not return them to Argentina?,1,17
00f75cec950f2724c1a4,"Optimism is the most delicate of emotions. Can today's youth throw off the old hell, fire and brimstone saddlebags of believable lies preached by climate change catastrophists and reach for the stars? Fight the blindfold.",1,35
00f77749e1220df986a8,Why is the Hulk so crappy and fat?,1,8
00f80626323a4035520d,Why are Bengalis so intelligent than other groups?,1,8
00f87c467806bcb7e3e7,"My 20 month old daughter throws her dinner plate after every meal, how should I discipline her and get it to stop?",1,22
00f892cd5a3264ca98a0,Why Indians hate or do not believe NRIs about their love to India?,1,13
00f8984580c6b365d3b6,Why are white Men so hesitant to marry Black Women but seem to have no problem sleeping with them?,1,19
00fab5bf312809d3139c,"Why do boring, normal people hate weirdos? Weirdos are colourful and original. Normal people are lemmings, too scared to stand out. Why the animosity towards those amazing weirdos?",1,28
00fbf87480cc245433e7,Should we ask the PLA to nuke the world if any westerner badmouths China?,1,14
00fc3f24ff23605eca20,Are Chinese Indonesians slobs or snobs?,1,6
00fc5f41da08f4964941,How rapist in India are Muslims?,1,6
00fddd0eb9bd4a769459,"Do koren boys like Muslim girls (not Arab ones and not black skinny… an ""Europe"" one or smth?",1,18
00fe1332b565c7660f4e,Does the Chinese nationalism disgust you?,1,6
00fec2e4d58e670dd6e1,"An Israeli friend has said to me that ""liberals are the cause of all the problems in Israel and in the US.How shall I answer him?",1,26
00ff71188f410f2ec635,Is a toilet a swimming pool?,1,6
00ff99546c727faddd53,Why are Rohingya Muslims uneducated?,1,5
0100ce5f2e1437f8c9af,"How can we whip America into an anti-Chinese fervor so great that when China is hit by a natural disaster, crowds cheer in the US?",1,25
0103819d86bc449dace9,I get horny when I see Modiji. How can I use him for my own pleasures?,1,16
01042a4bc06bf0360a1c,"Why can't a few billionaires pool in their resources and political muscle to fight for stricter gun control, when the NRA can pour in $ 30-50 million in lobbying against gun control? Do they lack motivation or the spirit to fight the fight?",1,43
0104409efe1f9986ec3d,"Given that Jews call themselves god chosen people and Nazis call themselves the master race, is National Socialism just a secular form of Judaism?",1,24
0104bfa1133eada8651a,Is the left overreaching in their investigations on President Trump?,1,10
01054ea0b2a185641fc9,I was at school and a boy and I got into a big arguement and I slapped him and hit him. He then speared me in the head. Why did he attack me? Boys are not supposed to hit girls.,1,40
010562e2a98fa8508466,Why don't Spanish Muslims rise up against Spain?,1,8
01057cf2e737437c8a2c,"When Obama is arrested, could he be executed for his crimes?",1,11
0105a5046cbb9fb1b283,Why are South Indian so insecure?,1,6
0107a927dcf9544b7e99,Why do LGBT+ people care about labels so much? It seems a lot of more moderate people are driven away from the movement due to so many people wanting exact specific labels and titles unique to themselves.,1,37
0108ae5d29c96dcd2111,Why are some people asking questions on Quora such idiots?,1,10
0108ba51a79c8c46f14c,When Clinton didn't want illegals why was that good? When Trump doesn't want illegals that's bad.,1,16
01093f65cd54debeb124,Why did Aurangzeb assasinate Chhatrapati Sambhaji Maharaj according to the Manusmriti rule on the request of Brahmins?,1,17
010c043ce8252fa21ada,"Why shouldn't Eric Holder bear some responsibility for the Lakeland school shooting, when it was his promise program that kept Nicholas Cruz' crimes out of the firearms database?",1,28
010e5f9cba27fddeae79,Is it mostly people who have no life who use Quora?,1,11
010f7446ff4e25995c19,Is Dani Alves Neymar's bitch?,1,5
0110b211a631234a1156,Why are men usually upset at first when they find out their child is going to be a girl?,1,19
0112302c02d1d10f79c2,Moderation has removed my question without giving any reason at all. What's that about?,1,14
0112795b2de9cc4e8315,Is it okay as a 37 year old man to be sleeping with high school girls?,1,16
011296aa2cadf38d3cc5,Why is Trump such a wimp? Where was he during the government shut down?,1,14
0112ebb7775f690e86d3,Are (poor and needy) Trump voters still convinced that Trump and the Republicans are really looking out for their own best interests?,1,22
0113316c547e31ac2b3c,How do I encourage my wife to do more housework?,1,10
011376be2ca514525f6d,Why are Republicans so worried about the national debt when creditors can easily be calmed by nuclear attacks?,1,18
01143e29095ed37b5683,Do you think India would have been a much better place if every single Muslim had left for Pakistan in 1947?,1,21
0114b827f7f2ac53876e,"Does saying ""Zionists used the Nazis to force Jewish masses to move to the Jewish state"" count as holocaust denial?",1,20
01154019951ec0150b9c,Why is it that women always say they want a good man but when they meet him they friend zone him?,1,21
011580daa54bc6d1a140,Why did Trump sexually abuse Chelsea Clinton?,1,7
011597a902b4bea1beca,Why are white Americans afraid of mexicans? What exactly they fear about us?,1,13
01164fbb483a8d56bb31,Do people of Chinese ethnicity dominate everything in Malaysia?,1,9
0116e39bc1e0c1c2197a,"How did Nazism believe in empowering women, but in a different way than today?",1,14
011782f3c51072b0122e,Why does Quora have a problem with free speech?,1,9
0117e0ce2d5eb077f3de,Do you believe that Donald Trump is the second coming of Jesus Christ?,1,13
011890288e14c00e2a2b,How would you differentiate between an angry anti-Trump Democrat and an angry anti-Obama Republican?,1,14
01191bb97c2aa4eb5f6b,"By recognizing Jerusalem as the capital of Israel, is Trump giving Muslims a chance to show themselves to follow a ""religion of peace""?",1,23
01194f45321f74c993e1,"Why are so many Chinese Indonesians spoilt, arrogant, showoffs?",1,9
011aee541b29d3e47e53,"Mr Awadesh Singh we gave congress 60 years even though through corruption and secularism it destroyed India, why can't we give hard working and honest man like Mr. Modi another chance?",1,31
011cf112a5bc7e59f05f,Why don't white people go back to Europe instead of telling other people where to go?,1,16
011e123a3c01a5a0e48d,What percent of the so-called ex-Muslim refugees were simply practicing taqiyya?,1,11
011e284aac461a950ee2,How shall we remove a virus called Islam?,1,8
011eae6f8a1cc0a33358,What White House post should Donald Trump offer Stormy Daniels?,1,10
011f248db9997f0a2a89,"Why are the average Americans mostly highly intelligent, have a vast knowledge of many fields of daily life, are cleverly sarcastic, and can learn extremely quickly compared to the rest of the First World countries? Is it their education system?",1,40
01202193cc1350dde8ba,Why are so called educated people still trying to use germ cells that change to validate evolution?,1,17
01213d524538f5804720,Why is me dealing with Internet atheists usually leaves off bad results?,1,12
0121f00b6fc54e9c3788,Why did God created his own opponent Is he so bored?,1,11
012272584f91d58c0338,Would atheists like all theism to disappear or keep some theism around for the diversity of viewpoints?,1,17
0122af6887bb3e4d2293,How you are going to stop feminisam?,1,7
0123155b8207a83f7183,"Looking at the whole picture, are black people the most out of control race?",1,14
01231d607bb0a9e02379,How do you bend over and suck your own asshole?,1,10
0124bede4dc059cf072e,Were Native Americans more or less civilized than Europeans. Use evidence from the Primitive/Civilized PDF?,1,15
0124ee7dd3c125553dc1,"Why do black people put each other down, but don't let them date outside their race?",1,16
01256b3c6c12862f8027,Why do people think ideas and feelings that are politically correct matter more than actual facts and solutions?,1,18
0126141fe222d0ae3fe1,"How is it for a spaniard to live in the USA? I've heard that Americans are very racist, is it true?",1,21
0126657510e7b51c6909,Why do African-Americans like very dark-tinted car windows so much? Do they feel uneasy being seen and feel better in hiding?,1,21
0126818705634a74985c,Can mom let son have sex with her?,1,8
01283668db047702e47f,Having only girl child is a sin and should parents continue till they have a son?,1,16
012a1f289171ccaac455,Why Hindus don't eat beef when they've been told to do so in their scriptures?,1,15
012a93c2f8b280a77c41,Why is it that only in America we have free speech?,1,11
012ab1ef49916f7bfcde,Is it so easy to rob a bank in India and then run away abroad? What happened to Modi Jee? Will Miss Shweta Shalini own up to the fact that her government has failed to curb corruption and looting as promised?,1,41
012af5860654f7edc30e,"Do you think media helped elevate Trump over other Republican nominees like Rubio, Walker, Cruz, Paul, Jindal, Carson, Cain, Fiorina and others because media believed they had their best chance to win with Hillary versus Trump? I do, what a failure.",1,41
012bdfdcb7000d19219b,"How can American tabloids publish claims about the Queen dying, and Camilla being an alcoholic?",1,15
012cf8b8537b1524f695,"Is it true that just by increasing the population of Muslims, enables them to defeat any country?",1,17
012e3d4736e81a6a92b9,How do I break your foot?,1,6
012f3b8426dea4294a77,Why is Russia so much better at spreading propaganda on the Internet compared to the West?,1,16
012f78b63f7846bf9340,"Trump allies urge him not to talk to Mueller. Why would they do that if Trump is being honest, and did not collude with Russians, and has nothing to hide?",1,30
01305206419ebff5ec16,"Why doesn't Trump post on Twitter “F you people who hate me and comment about me, go to hell.”?",1,19
01313591607595c68068,What happens if you eat dead babys for fun?,1,9
0131555c73bfe93407b0,Does the biblical King David's relationship with Bathsheba excuse President Trump's treatment of women?,1,14
